RegionID,RegionName,City,State,Metro,CountyName,SizeRank,2017-01
61158,8734,Lacey,NJ,New York,Ocean,8773,160
64199,15627,Derry Township,PA,Pittsburgh,Westmoreland,8774,89
75363,39576,Waveland,MS,Gulfport,Hancock,8775,78
90718,75140,Grand Saline,TX,,Van Zandt,8776,66
65388,18224,Freeland,PA,Scranton,Luzerne,8777,36
61035,8270,Upper Township,NJ,Ocean City,Cape May,8778,138
66268,20181,Nokesville,VA,Washington,Prince William,8779,201
66836,21226,Baltimore,MD,Baltimore,Baltimore City,8780,174
73642,35905,Glencoe,AL,Gadsden,Etowah,8781,63
76603,43240,Columbus,OH,Columbus,Franklin,8782,128
94720,85004,Phoenix,AZ,Phoenix,Maricopa,8783,188
70918,30145,Euharlee,GA,Atlanta,Bartow,8784,94
73929,36549,Lillian,AL,Daphne,Baldwin,8785,93
77523,45232,Cincinnati,OH,Cincinnati,Hamilton,8786,54
71792,32113,Citra,FL,Ocala,Marion,8787,102
58435,1583,West Boylston,MA,Worcester,Worcester,8788,179
69364,27505,Broadway,NC,Dunn,Harnett,8789,95
93551,80816,Florissant,CO,Colorado Springs,Teller,8790,143
58572,1982,Hamilton,MA,Boston,Essex,8791,286
62152,11559,Lawrence,NY,New York,Nassau,8792,396
81513,53954,Pardeeville,WI,Madison,Columbia,8793,93
60740,7649,Oradell,NJ,New York,Bergen,8794,271
61820,10504,North Castle,NY,New York,Westchester,8795,352
90604,74959,Spiro,OK,Fort Smith,LeFlore,8796,58
62665,12564,Town of Pawling,NY,New York,Dutchess,8797,157
66738,21035,Davidsonville,MD,Baltimore,Anne Arundel,8798,232
79736,49419,Hamilton,MI,Holland,Allegan,8799,126
60973,8084,Stratford,NJ,Philadelphia,Camden,8800,106
71111,30415,Brooklet,GA,Statesboro,Bulloch,8801,82
63895,15089,West Newton,PA,Pittsburgh,Westmoreland,8802,92
72021,32465,Wewahitchka,FL,Panama City,Gulf,8803,73
74378,37419,Chattanooga,TN,Chattanooga,Hamilton,8804,80
62151,11558,Island Park,NY,New York,Nassau,8805,281
69290,27310,Oak Ridge,NC,,Guilford,8806,123
94939,85363,Youngtown,AZ,Phoenix,Maricopa,8807,104
98349,95658,Newcastle,CA,Sacramento,Placer,8808,280
95151,86046,Williams,AZ,Flagstaff,Coconino,8809,150
74202,37146,Pleasant View,TN,Nashville,Cheatham,8810,119
92418,78373,Port Aransas,TX,Corpus Christi,Nueces,8811,232
60223,6249,Lebanon,CT,New London,New London,8812,135
60484,6870,Greenwich,CT,Stamford,Fairfield,8813,644
58752,2379,West Bridgewater,MA,Boston,Plymouth,8814,191
58770,2461,Newton,MA,Boston,Middlesex,8815,481
71309,30753,Trion,GA,Summerville,Chattooga,8816,57
93826,81631,Eagle,CO,Edwards,Eagle,8817,224
96126,90290,Topanga,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,8818,703
99974,98815,Cashmere,WA,Wenatchee,Chelan,8819,197
65288,17976,Shenandoah,PA,Pottsville,Schuylkill,8820,28
74441,37722,Cosby,TN,Newport,Cocke,8821,78
62648,12540,La Grange,NY,New York,Dutchess,8822,161
91042,75693,White Oak,TX,Longview,Gregg,8823,80
91873,77360,Onalaska,TX,,Polk,8824,106
60250,6333,East Lyme,CT,New London,New London,8825,149
61184,8810,Dayton,NJ,New York,Middlesex,8826,199
74521,37863,Pigeon Forge,TN,Sevierville,Sevier,8827,125
79542,49053,Comstock Township,MI,Kalamazoo,Kalamazoo,8828,95
78930,48048,New Haven,MI,Detroit,Macomb,8829,114
98374,95683,Sloughhouse,CA,Sacramento,Sacramento,8830,213
99502,98014,Carnation,WA,Seattle,King,8831,272
60716,7603,Bogota,NJ,New York,Bergen,8832,208
64731,16735,Kane,PA,Bradford,McKean,8833,48
62789,12845,Town of Lake George,NY,Glens Falls,Warren,8834,169
67949,24054,Axton,VA,Martinsville,Henry,8835,71
97287,93460,Santa Ynez,CA,Santa Maria-Santa Barbara,Santa Barbara,8836,394
98357,95666,Pioneer,CA,,Amador,8837,150
84440,60195,Schaumburg,IL,Chicago,Cook,8838,145
58428,1568,Upton,MA,Worcester,Worcester,8839,204
76759,43571,Whitehouse,OH,Toledo,Lucas,8840,109
75906,41073,Bellevue,KY,Cincinnati,Campbell,8841,86
58378,1469,Town of Townsend,MA,Boston,Middlesex,8842,144
65976,19510,Maidencreek Township,PA,Reading,Berks,8843,102
60815,7826,Branchville,NJ,New York,Sussex,8844,148
59113,3304,Bow,NH,Concord,Merrimack,8845,150
60267,6370,Montville,CT,New London,New London,8846,143
76563,43162,West Jefferson,OH,Columbus,Madison,8847,101
76263,42171,Smiths Grove,KY,Bowling Green,Warren,8848,83
60796,7756,Neptune,NJ,New York,Monmouth,8849,327
63018,13211,Mattydale,NY,Syracuse,Onondaga,8850,73
75262,39345,Newton,MS,,Newton,8851,53
60554,7041,Millburn,NJ,New York,Essex,8852,429
70123,28673,Sherrills Ford,NC,Hickory,Catawba,8853,149
81264,53177,Sturtevant,WI,Racine,Racine,8854,116
60244,6281,Woodstock,CT,Worcester,Windham,8855,140
60391,6607,Bridgeport,CT,Stamford,Fairfield,8856,92
74123,37037,Christiana,TN,Nashville,Rutherford,8857,126
97482,93926,Gonzales,CA,Salinas,Monterey,8858,254
72139,32666,Melrose,FL,Palatka,Putnam,8859,99
74120,37034,Chapel Hill,TN,Lewisburg,Marshall,8860,100
60668,7432,Midland Park,NJ,New York,Bergen,8861,256
69421,27572,Rougemont,NC,Durham,Durham,8862,115
99884,98577,Raymond,WA,,Pacific,8863,97
61854,10547,Yorktown,NY,New York,Westchester,8864,250
65036,17339,Fairview Township,PA,York,York,8865,128
99311,97467,Reedsport,OR,Roseburg,Douglas,8866,111
417451,85194,Casa Grande,AZ,Phoenix,Pinal,8867,123
69263,27258,Haw River,NC,Burlington,Alamance,8868,94
73149,34614,Homosassa,FL,Homosassa Springs,Citrus,8869,85
87136,66220,Lenexa,KS,Kansas City,Johnson,8870,141
58845,2655,Barnstable,MA,Cape Cod,Barnstable,8871,315
63539,14464,Hamlin,NY,Rochester,Monroe,8872,95
58549,1921,Town of Boxford,MA,Boston,Essex,8873,239
62940,13077,Town of Homer,NY,Cortland,Cortland,8874,87
67095,21875,Delmar,MD,Salisbury,Wicomico,8875,97
74415,37681,Limestone,TN,Johnson City,Washington,8876,79
96973,92655,Westminster,CA,Los Angeles-Long Beach-Anaheim,Orange,8877,513
74175,37101,Mc Ewen,TN,,Humphreys,8878,72
98326,95631,Foresthill,CA,Sacramento,Placer,8879,211
60867,7924,Bernardsville,NJ,New York,Somerset,8880,282
66726,21017,Belcamp,MD,Baltimore,Harford,8881,132
60084,6016,Broad Brook,CT,Hartford,Hartford,8882,138
65973,19506,Jefferson Township,PA,Reading,Berks,8883,116
75316,39474,Prentiss,MS,,Jefferson Davis,8884,60
66267,20180,Lovettsville,VA,Washington,Loudoun,8885,201
67984,24101,Hardy,VA,Roanoke,Franklin,8886,125
89296,72010,Bald Knob,AR,Searcy,White,8887,60
65747,19075,Oreland,PA,Philadelphia,Montgomery,8888,172
76623,43315,Cardington,OH,Columbus,Morrow,8889,91
99752,98365,Port Ludlow,WA,,Jefferson,8890,198
99698,98294,Sultan,WA,Seattle,Snohomish,8891,182
87134,66218,Shawnee,KS,Kansas City,Johnson,8892,130
88764,70734,Geismar,LA,Baton Rouge,Ascension,8893,130
60304,6422,Durham,CT,Hartford,Middlesex,8894,147
79552,49065,Lawton,MI,Kalamazoo,Van Buren,8895,87
90366,74352,Locust Grove,OK,,Mayes,8896,73
72177,32730,Casselberry,FL,Orlando,Seminole,8897,111
98384,95693,Wilton,CA,Sacramento,Sacramento,8898,274
65347,18072,Pen Argyl,PA,Allentown,Northampton,8899,105
87029,66006,Baldwin City,KS,Lawrence,Douglas,8900,113
76696,43460,Rossford,OH,Toledo,Wood,8901,93
60958,8068,Pemberton Township,NJ,Philadelphia,Burlington,8902,115
93840,81647,New Castle,CO,Glenwood Springs,Garfield,8903,204
58299,1226,Dalton,MA,Pittsfield,Berkshire,8904,106
79154,48350,Springfield Township,MI,Detroit,Oakland,8905,135
100070,99027,Otis Orchards-East Farms,WA,Spokane,Spokane,8906,154
67958,24065,Boones Mill,VA,Roanoke,Franklin,8907,111
65721,19041,Haverford,PA,Philadelphia,Montgomery,8908,236
66810,21163,Woodstock,MD,Baltimore,Howard,8909,193
60795,7755,Oakhurst,NJ,New York,Monmouth,8910,208
97917,95005,Ben Lomond,CA,Santa Cruz,Santa Cruz,8911,446
60215,6241,Killingly,CT,Worcester,Windham,8912,126
72692,33576,San Antonio,FL,Tampa,Pasco,8913,112
77948,46069,Sheridan,IN,Indianapolis,Hamilton,8914,85
60275,6378,Town of Stonington,CT,New London,New London,8915,210
72881,33876,Sebring,FL,Sebring,Highlands,8916,79
96835,92363,Needles,CA,Riverside,San Bernardino,8917,76
94761,85045,Phoenix,AZ,Phoenix,Maricopa,8918,157
95176,86333,Mayer,AZ,Prescott,Yavapai,8919,114
66934,21632,Federalsburg,MD,,Caroline,8920,99
80869,52172,Waukon,IA,,Allamakee,8921,
94409,84042,Lindon,UT,Provo,Utah,8922,176
98928,96795,Waimanalo,HI,Urban Honolulu,Honolulu,8923,591
74599,38028,Hickory Withe,TN,Memphis,Fayette,8924,112
91233,76084,Venus,TX,Dallas-Fort Worth,Johnson,8925,93
95039,85701,Tucson,AZ,Tucson,Pima,8926,151
60802,7764,West Long Branch,NJ,New York,Monmouth,8927,220
77596,45335,Jamestown,OH,Dayton,Greene,8928,90
91336,76258,Pilot Point,TX,Dallas-Fort Worth,Denton,8929,111
93734,81226,Florence,CO,Canon City,Fremont,8930,103
62777,12832,Town of Granville,NY,Glens Falls,Washington,8931,80
60779,7732,Middletown,NJ,New York,Monmouth,8932,193
60543,7028,Glen Ridge,NJ,New York,Essex,8933,316
79712,49346,Stanwood,MI,Big Rapids,Mecosta,8934,81
96823,92342,Helendale,CA,Riverside,San Bernardino,8935,109
79459,48888,Stanton,MI,Grand Rapids,Montcalm,8936,61
89764,72823,Atkins,AR,Russellville,Pope,8937,64
66768,21084,Jarrettsville,MD,Baltimore,Harford,8938,183
65155,17737,Wolf Township,PA,Williamsport,Lycoming,8939,107
71381,31028,Centerville,GA,Warner Robins,Houston,8940,72
96755,92250,Holtville,CA,El Centro,Imperial,8941,141
99237,97378,Sheridan,OR,Portland,Yamhill,8942,128
399587,34291,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,8943,120
60520,7004,Fairfield,NJ,New York,Essex,8944,246
84386,60135,Genoa,IL,Chicago,DeKalb,8945,100
97371,93625,Fowler,CA,Fresno,Fresno,8946,135
77914,46017,Chesterfield,IN,Indianapolis,Madison,8947,57
58485,1775,Stow,MA,Boston,Middlesex,8948,230
63186,13624,Town of Clayton,NY,Watertown,Jefferson,8949,102
99021,97016,Clatskanie,OR,Portland,Columbia,8950,139
66101,19950,Greenwood,DE,Salisbury,Sussex,8951,119
77116,44302,Akron,OH,Akron,Summit,8952,45
89756,72774,West Fork,AR,Fayetteville,Washington,8953,86
69993,28512,Atlantic Beach,NC,Morehead City,Carteret,8954,212
75185,39168,Taylorsville,MS,,Smith,8955,62
64819,16933,Richmond Township,PA,,Tioga,8956,91
94129,83341,Kimberly,ID,Twin Falls,Twin Falls,8957,97
62291,11942,East Quogue,NY,New York,Suffolk,8958,385
74111,37025,Bon Aqua,TN,Nashville,Hickman,8959,95
69313,27350,Sophia,NC,Greensboro,Randolph,8960,86
73945,36572,Satsuma,AL,Mobile,Mobile,8961,83
85332,62203,East Saint Louis,IL,St. Louis,Saint Clair,8962,47
75104,39038,Belzoni,MS,,Humphreys,8963,46
66791,21131,Phoenix,MD,Baltimore,Baltimore,8964,197
69507,27807,Bailey,NC,Rocky Mount,Nash,8965,78
58521,1860,Merrimac,MA,Boston,Essex,8966,199
60114,6057,New Hartford,CT,Torrington,Litchfield,8967,134
60769,7720,Bradley Beach,NJ,New York,Monmouth,8968,364
62779,12834,Town of Greenwich,NY,Glens Falls,Washington,8969,103
97098,93022,Oak View,CA,Ventura,Ventura,8970,376
99195,97325,Aumsville,OR,Salem,Marion,8971,166
74540,37885,Vonore,TN,,Monroe,8972,109
65748,19076,Prospect Park,PA,Philadelphia,Delaware,8973,112
70950,30184,White,GA,Atlanta,Bartow,8974,103
77103,44273,Seville,OH,Cleveland,Medina,8975,114
98315,95619,Diamond Springs,CA,Sacramento,El Dorado,8976,215
62075,11363,New York,NY,New York,Queens,8977,576
70253,29003,Bamberg,SC,,Bamberg,8978,54
74251,37220,Nashville,TN,Nashville,Davidson,8979,220
74662,38126,Memphis,TN,Memphis,Shelby,8980,49
77961,46106,Bargersville,IN,Indianapolis,Johnson,8981,91
79171,48380,Milford Township,MI,Detroit,Oakland,8982,148
99935,98640,Ocean Park,WA,,Pacific,8983,159
82237,55386,Victoria,MN,Minneapolis-St Paul,Carver,8984,184
64128,15478,Georges Township,PA,Pittsburgh,Fayette,8985,82
78253,46767,Ligonier,IN,Kendallville,Noble,8986,70
62459,12186,New Scotland,NY,Albany,Albany,8987,155
60663,7422,Highland Lake,NJ,New York,Sussex,8988,150
79584,49098,Watervliet,MI,Niles,Berrien,8989,74
84351,60096,Winthrop Harbor,IL,Chicago,Lake,8990,111
98893,96756,Koloa,HI,Kapaa,Kauai,8991,527
70941,30173,Silver Creek,GA,Rome,Floyd,8992,79
65563,18655,Union Township,PA,Scranton,Luzerne,8993,91
78135,46402,Gary,IN,Chicago,Lake,8994,40
78267,46783,Roanoke,IN,Huntington,Huntington,8995,87
92322,78226,San Antonio,TX,San Antonio,Bexar,8996,69
71506,31321,Pembroke,GA,Savannah,Bryan,8997,89
74748,38310,Adamsville,TN,,McNairy,8998,62
67100,21904,Port Deposit,MD,Philadelphia,Cecil,8999,145
78427,47060,West Harrison,IN,Cincinnati,Dearborn,9000,103
62937,13073,Town of Groton,NY,Ithaca,Tompkins,9001,99
89706,72687,Yellville,AR,,Marion,9002,76
65876,19352,New London Township,PA,Philadelphia,Chester,9003,131
66571,20711,Lothian,MD,Baltimore,Anne Arundel,9004,218
71220,30582,Young Harris,GA,,Towns,9005,108
74717,38225,Dresden,TN,Martin,Weakley,9006,50
60395,6612,Easton,CT,Stamford,Fairfield,9007,223
75871,41016,Ludlow,KY,Cincinnati,Kenton,9008,78
69732,28124,Mount Pleasant,NC,Charlotte,Cabarrus,9009,108
80986,52411,Cedar Rapids,IA,Cedar Rapids,Linn,9010,145
58795,2537,East Sandwich,MA,Cape Cod,Barnstable,9011,224
62771,12822,Town of Corinth,NY,Albany,Saratoga,9012,123
64788,16870,Patton Township,PA,State College,Centre,9013,152
75411,39744,Eupora,MS,,Webster,9014,54
88052,68528,Lincoln,NE,Lincoln,Lancaster,9015,130
67404,22824,Edinburg,VA,,Shenandoah,9016,127
59887,5443,Town of Bristol,VT,,Addison,9017,129
61112,8558,Montgomery Township,NJ,New York,Somerset,9018,233
65352,18078,North Whitehall Township,PA,Allentown,Lehigh,9019,136
86296,64040,Holden,MO,Warrensburg,Johnson,9020,77
63049,13316,Town of Camden,NY,Utica,Oneida,9021,69
98660,96145,Tahoe City,CA,Sacramento,Placer,9022,409
73226,34946,Fort Pierce,FL,Port St. Lucie,Saint Lucie,9023,73
59235,3841,Hampstead,NH,Boston,Rockingham,9024,140
76985,44081,Perry,OH,Cleveland,Lake,9025,97
68591,25387,Charleston,WV,Charleston,Kanawha,9026,54
62292,11944,Greenport,NY,New York,Suffolk,9027,279
67592,23192,Montpelier,VA,Richmond,Hanover,9028,143
60428,6759,Town of Litchfield,CT,Torrington,Litchfield,9029,163
72022,32466,Youngstown,FL,Panama City,Bay,9030,101
62435,12158,Bethlehem,NY,Albany,Albany,9031,143
79732,49415,Fruitport Township,MI,Muskegon,Muskegon,9032,102
60252,6335,Ledyard,CT,New London,New London,9033,137
73970,36611,Chickasaw,AL,Mobile,Mobile,9034,47
79569,49082,Quincy,MI,Coldwater,Branch,9035,88
92833,79104,Amarillo,TX,Amarillo,Potter,9036,55
63570,14514,Chili,NY,Rochester,Monroe,9037,100
92783,79036,Fritch,TX,Borger,Hutchinson,9038,39
94532,84315,Hooper,UT,Ogden,Weber,9039,169
60706,7513,Paterson,NJ,New York,Passaic,9040,103
72633,33476,Pahokee,FL,Miami-Fort Lauderdale,Palm Beach,9041,91
60242,6279,Willington,CT,Hartford,Tolland,9042,135
76779,43620,Toledo,OH,Toledo,Lucas,9043,47
61880,10590,Lewisboro,NY,New York,Westchester,9044,254
62963,13114,Town of Mexico,NY,Syracuse,Oswego,9045,70
81229,53122,Elm Grove,WI,Milwaukee,Waukesha,9046,165
58399,1519,Grafton,MA,Worcester,Worcester,9047,204
62131,11516,Cedarhurst,NY,New York,Nassau,9048,325
62382,12077,Bethlehem,NY,Albany,Albany,9049,149
62979,13135,Schroeppel,NY,Syracuse,Oswego,9050,75
82192,55340,Medina,MN,Minneapolis-St Paul,Hennepin,9051,244
70942,30175,Talking Rock,GA,Atlanta,Pickens,9052,103
98229,95470,Redwood Valley,CA,Ukiah,Mendocino,9053,245
69189,27043,Pinnacle,NC,Winston-Salem,Stokes,9054,77
91211,76050,Grandview,TX,Dallas-Fort Worth,Johnson,9055,107
59931,5491,Vergennes,VT,,Addison,9056,134
63504,14303,Niagara Falls,NY,Buffalo,Niagara,9057,45
74783,38355,Medina,TN,,Gibson,9058,71
93778,81413,Cedaredge,CO,,Delta,9059,125
75325,39483,Foxworth,MS,,Marion,9060,54
79072,48217,Detroit,MI,Detroit,Wayne,9061,36
81399,53578,Prairie du Sac,WI,Baraboo,Sauk,9062,114
72913,33920,Alva,FL,Fort Myers,Lee,9063,126
84735,60954,Momence,IL,Kankakee,Kankakee,9064,76
73323,35114,Alabaster,AL,Birmingham,Shelby,9065,122
92980,79512,Colorado City,TX,,Mitchell,9066,35
90970,75559,De Kalb,TX,Texarkana,Bowie,9067,50
94937,85361,Surprise,AZ,Phoenix,Maricopa,9068,132
63557,14487,Town of Livonia,NY,Rochester,Livingston,9069,101
62299,11952,Mattituck,NY,New York,Suffolk,9070,324
63669,14706,Town of Allegany,NY,Olean,Cattaraugus,9071,64
62193,11709,Bayville,NY,New York,Nassau,9072,331
72044,32531,Baker,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,9073,93
82467,55808,Duluth,MN,Duluth,Saint Louis,9074,136
60687,7465,Wanaque,NJ,New York,Passaic,9075,167
78224,46711,Berne,IN,Decatur,Adams,9076,58
85073,61606,Peoria,IL,Peoria,Peoria,9077,59
98100,95316,Denair,CA,Modesto,Stanislaus,9078,189
59124,3446,Swanzey,NH,Keene,Cheshire,9079,115
70471,29431,Bonneau,SC,Charleston,Berkeley,9080,114
78212,46635,South Bend,IN,South Bend,Saint Joseph,9081,77
97519,94028,Portola Valley,CA,San Francisco,San Mateo,9082,1336
58928,2830,Burrillville,RI,Providence,Providence,9083,165
66786,21120,Parkton,MD,Baltimore,Baltimore,9084,190
77640,45387,Yellow Springs,OH,Dayton,Greene,9085,116
87133,66217,Shawnee,KS,Kansas City,Johnson,9086,148
62153,11560,Locust Valley,NY,New York,Nassau,9087,385
99901,98596,Winlock,WA,Centralia,Lewis,9088,134
73805,36271,Ohatchee,AL,Anniston,Calhoun,9089,75
58355,1376,Turners Falls,MA,Greenfield Town,Franklin,9090,125
77288,44681,Sugarcreek,OH,New Philadelphia,Tuscarawas,9091,102
58244,1073,Southampton,MA,Springfield,Hampshire,9092,162
59242,3848,Kingston,NH,Boston,Rockingham,9093,138
87246,66616,Topeka,KS,Topeka,Shawnee,9094,51
69170,27013,Cleveland,NC,Charlotte,Rowan,9095,95
71033,30313,Atlanta,GA,Atlanta,Fulton,9096,177
92636,78725,Austin,TX,Austin,Travis,9097,109
58219,1033,Town of Granby,MA,Springfield,Hampshire,9098,158
90258,74047,Mounds,OK,Tulsa,Creek,9099,84
67099,21903,Perryville,MD,Philadelphia,Cecil,9100,134
77487,45171,Sardinia,OH,Cincinnati,Brown,9101,72
63905,15110,Duquesne,PA,Pittsburgh,Allegheny,9102,35
81590,54155,Hobart,WI,Green Bay,Brown,9103,107
86017,63362,Moscow Mills,MO,St. Louis,Lincoln,9104,132
62631,12518,Cornwall,NY,New York,Orange,9105,152
79543,49055,Gobles,MI,Kalamazoo,Van Buren,9106,88
77970,46120,Cloverdale,IN,Indianapolis,Putnam,9107,76
60577,7068,Roseland,NJ,New York,Essex,9108,279
73472,35466,Gordo,AL,Tuscaloosa,Pickens,9109,80
74959,38680,Lynchburg,MS,Memphis,DeSoto,9110,82
58404,1524,Leicester,MA,Worcester,Worcester,9111,148
58869,2718,Taunton,MA,Providence,Bristol,9112,184
69380,27521,Coats,NC,Dunn,Harnett,9113,81
74162,37082,Kingston Springs,TN,Nashville,Cheatham,9114,130
71160,30510,Alto,GA,Cornelia,Habersham,9115,82
97273,93445,Oceano,CA,San Luis Obispo,San Luis Obispo,9116,311
99355,97535,Phoenix,OR,Medford,Jackson,9117,163
79155,48353,Hartland,MI,Detroit,Livingston,9118,135
417453,60484,University Park,IL,Chicago,Will,9119,74
65712,19032,Folcroft,PA,Philadelphia,Delaware,9120,76
66655,20833,Brookeville,MD,Washington,Montgomery,9121,234
90473,74578,Wilburton,OK,,Latimer,9122,58
70890,30113,Buchanan,GA,Atlanta,Haralson,9123,64
60728,7630,Emerson,NJ,New York,Bergen,9124,268
62671,12570,Beekman,NY,New York,Dutchess,9125,164
78261,46777,Ossian,IN,Fort Wayne,Wells,9126,77
76700,43465,Walbridge,OH,Toledo,Wood,9127,90
71297,30735,Industrial,GA,Calhoun,Gordon,9128,72
90715,75135,Caddo Mills,TX,Dallas-Fort Worth,Hunt,9129,108
99009,97002,Aurora,OR,Salem,Marion,9130,204
65362,18091,Wind Gap,PA,Allentown,Northampton,9131,125
90896,75426,Clarksville,TX,,Red River,9132,73
60302,6419,Killingworth,CT,Hartford,Middlesex,9133,160
65567,18661,White Haven,PA,Scranton,Luzerne,9134,81
84219,59847,Lolo,MT,Missoula,Missoula,9135,184
79208,48438,Goodrich,MI,Flint,Genesee,9136,116
91335,76255,Nocona,TX,,Montague,9137,42
70055,28594,Emerald Isle,NC,Morehead City,Carteret,9138,232
87890,68152,Omaha,NE,Omaha,Douglas,9139,117
97148,93204,Avenal,CA,Hanford,Kings,9140,112
63346,13865,Town of Windsor,NY,Binghamton,Broome,9141,74
77063,44201,Atwater,OH,Akron,Portage,9142,98
78185,46565,Shipshewana,IN,,Lagrange,9143,89
66507,20616,Bryans Road,MD,Washington,Charles,9144,148
70641,29661,Marietta,SC,Greenville,Greenville,9145,94
59260,3868,Rochester,NH,Boston,Strafford,9146,124
58375,1464,Town of Shirley,MA,Boston,Middlesex,9147,156
91034,75684,Overton,TX,Longview,Rusk,9148,49
62958,13108,Town of Marcellus,NY,Syracuse,Onondaga,9149,101
70949,30183,Waleska,GA,Atlanta,Cherokee,9150,117
100047,98953,Zillah,WA,Yakima,Yakima,9151,128
70549,29555,Johnsonville,SC,Florence,Florence,9152,75
95000,85616,Huachuca City,AZ,Sierra Vista,Cochise,9153,70
69420,27571,Rolesville,NC,Raleigh,Wake,9154,113
69712,28097,Locust,NC,Albemarle,Stanly,9155,96
62876,12972,Town of Peru,NY,Plattsburgh,Clinton,9156,94
97257,93427,Buellton,CA,Santa Maria-Santa Barbara,Santa Barbara,9157,342
61972,10994,Clarkstown,NY,New York,Rockland,9158,247
78278,46795,Wolcottville,IN,,Lagrange,9159,138
72845,33834,Bowling Green,FL,Wauchula,Hardee,9160,55
77498,45207,Cincinnati,OH,Cincinnati,Hamilton,9161,50
63059,13326,Cooperstown,NY,Oneonta,Otsego,9162,143
64198,15626,Delmont,PA,Pittsburgh,Westmoreland,9163,118
84387,60136,Gilberts,IL,Chicago,Kane,9164,105
62127,11507,Albertson,NY,New York,Nassau,9165,386
66552,20685,Saint Leonard,MD,Washington,Calvert,9166,159
93811,81526,Palisade,CO,Grand Junction,Mesa,9167,153
68214,24563,Hurt,VA,Danville,Pittsylvania,9168,78
99468,97882,Umatilla,OR,Hermiston-Pendleton,Umatilla,9169,108
86784,65336,Knob Noster,MO,Warrensburg,Johnson,9170,74
78991,48120,Dearborn,MI,Detroit,Wayne,9171,91
91060,75754,Murchison,TX,Athens,Henderson,9172,80
100116,99141,Kettle Falls,WA,Spokane,Stevens,9173,120
67061,21817,Crisfield,MD,Salisbury,Somerset,9174,55
73394,35224,Birmingham,AL,Birmingham,Jefferson,9175,42
75667,40390,Wilmore,KY,Lexington,Jessamine,9176,94
77317,44730,East Canton,OH,Canton,Stark,9177,77
66800,21152,Sparks Glencoe,MD,Baltimore,Baltimore,9178,200
70285,29059,Holly Hill,SC,Orangeburg,Orangeburg,9179,70
77999,46160,Morgantown,IN,Indianapolis,Brown,9180,102
74452,37737,Friendsville,TN,Knoxville,Blount,9181,103
81514,53955,Poynette,WI,Madison,Columbia,9182,111
61238,8886,Greenwich Township,NJ,Allentown,Warren,9183,130
58484,1773,Lincoln,MA,Boston,Middlesex,9184,351
78671,47567,Petersburg,IN,Jasper,Pike,9185,55
79311,48655,Saint Charles,MI,Saginaw,Saginaw,9186,68
67584,23181,West Point,VA,Richmond,King William,9187,120
61096,8533,Plumsted,NJ,New York,Ocean,9188,168
79585,49099,White Pigeon,MI,Sturgis,Saint Joseph,9189,78
63791,14867,Newfield,NY,Ithaca,Tompkins,9190,115
66607,20754,Dunkirk,MD,Washington,Calvert,9191,172
84608,60606,Chicago,IL,Chicago,Cook,9192,285
70064,28609,Catawba,NC,Hickory,Catawba,9193,87
59088,3264,Town of Plymouth,NH,Claremont,Grafton,9194,104
61620,10006,New York,NY,New York,New York,9195,1328
99721,98331,Forks,WA,Port Angeles,Clallam,9196,130
86038,63389,Winfield,MO,St. Louis,Lincoln,9197,117
93829,81635,Parachute,CO,Glenwood Springs,Garfield,9198,127
58954,2874,North Kingstown,RI,Providence,Washington,9199,211
75041,38860,Okolona,MS,,Chickasaw,9200,44
58508,1834,Groveland,MA,Boston,Essex,9201,205
85919,63101,Saint Louis,MO,St. Louis,Saint Louis City,9202,139
60288,6403,Beacon Falls,CT,New Haven,New Haven,9203,147
71282,30710,Varnell,GA,Dalton,Whitfield,9204,85
65989,19533,Bern Township,PA,Reading,Berks,9205,108
77235,44618,Dalton,OH,Wooster,Wayne,9206,100
91458,76537,Jarrell,TX,Austin,Williamson,9207,105
59262,3870,Rye,NH,Boston,Rockingham,9208,383
68425,25045,Clendenin,WV,Charleston,Kanawha,9209,72
58944,2859,Burrillville,RI,Providence,Providence,9210,172
75249,39325,Collinsville,MS,Meridian,Lauderdale,9211,84
86647,65010,Ashland,MO,Columbia,Boone,9212,98
62664,12563,Patterson,NY,New York,Putnam,9213,175
62338,12025,Town of Broadalbin,NY,Gloversville,Fulton,9214,120
78828,47918,Attica,IN,,Fountain,9215,52
81613,54208,Denmark,WI,Green Bay,Brown,9216,97
66942,21643,Hurlock,MD,Cambridge,Dorchester,9217,96
58559,1944,Manchester,MA,Boston,Essex,9218,345
73326,35117,Mount Olive,AL,Birmingham,Jefferson,9219,96
92749,78956,Schulenburg,TX,,Fayette,9220,76
74454,37742,Greenback,TN,Knoxville,Loudon,9221,103
89721,72727,Elkins,AR,Fayetteville,Washington,9222,91
98610,96088,Shingletown,CA,Redding,Shasta,9223,149
63070,13339,Minden,NY,Amsterdam,Montgomery,9224,60
78006,46167,Pittsboro,IN,Indianapolis,Hendricks,9225,104
79514,49021,Bellevue,MI,Lansing,Eaton,9226,94
60819,7830,Tewksbury Township,NJ,New York,Hunterdon,9227,188
81436,53726,Madison,WI,Madison,Dane,9228,247
63543,14469,East Bloomfield,NY,Rochester,Ontario,9229,98
71313,30802,Appling,GA,Augusta,Columbia,9230,100
